Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.746506888,19.4,54,108.4846816,114.7488359
0.745925896,19.4,54,108.6354253,114.7749049
0.745118986,19.3,54,108.539698,114.8414684
0.744952649,19.3,54,108.6573011,114.8489319
0.744524612,19.5,54,108.7899686,114.8074228
0.74419798,19.5,55.09372333,109.182203,115.5666852
0.744117653,19.5,57.12994,109.8312168,116.956545
0.744015983,19.5,59.51827333,111.07672,118.5870833
0.744088052,19.5,62.16654667,112.1240919,120.386793
0.743928782,19.5,64.88354667,113.2802182,122.2436719
0.743993476,19.4,68.39991,114.5399181,124.6650655
0.743880539,19.4,71.87865333,115.9714891,125
0.743884986,18.9,76.23984667,117.3534366,125
0.743942565,18.9,80.19808333,118.6673227,125
0.743998878,18.7,83.82141333,119.5796315,125
0.744007088,18.7,86.20013,120.3139995,125
0.74404792,18.2,88.45621333,120.9169588,125
0.744102186,18.2,89.73896667,121.2349813,125
0.7440481,17.8,91.12248667,121.642451,125
0.744024412,17.8,92.76568667,122.0308857,125
0.744179769,17.7,94.60981,122.219185,125
0.744070541,17.7,95.63381,122.2196806,125
0.744060344,17.6,97.61586667,122.2110339,125
0.744085238,17.6,99.06395333,122.2107974,125
0.744181419,17.4,100,122.337645,125
0.744196864,15.2,34.7385,98.77016232,103.0142817
0.748868881,15.2,38.99542333,101.6145586,105.7027606
0.75106885,15.2,36.42946,100.7319843,103.8571414
0.751470001,15.2,30.72434,96.84010146,99.95509837
0.75100764,15.1,25.65498,91.54136206,96.55498368
0.751258837,15.1,21.82096,87.16759326,93.9335132
0.751496177,14.9,16.81277333,83.67515923,90.57400734
0.751558403,14.9,10.94011333,81.31511592,86.57311064
0.750632358,14.7,8.38099,80.33592281,84.93312709
0.74985957,14.7,8,80.2800894,84.70842416
0.750047379,14.8,8,80.2570991,84.66963962
0.749403034,14.8,8,80.29227606,84.69855133
0.748956129,14.6,8,80.37637858,84.77931898
0.74822646,14.6,8,80.35617657,84.81205917
0.746857664,14.3,8,80.49430426,84.96454952
0.746092187,14.3,9.891426667,81.05885903,86.28657891
0.74576491,14.5,13.7576,82.59548153,88.87263799
0.745941309,14.5,18.11167,84.52032304,91.82897214
0.746129403,14.5,20.51230667,86.45241325,93.45488487
0.746017215,14.5,23.24294,88.66434323,95.31893287
0.746306671,14.5,25.57704333,91.02108637,96.89500163
0.746442676,14.5,27.44883333,93.15681231,98.16321301
0.746250825,14.3,28.42324667,94.67523982,98.89591665
0.7460995,14.3,29.95431333,96.57455477,99.94505616
0.746043121,14.3,32.64134667,98.53981367,101.7769171
0.746035998,14.3,34.93137333,100.0829925,103.336286
0.746064111,14.2,36.82584333,101.5224653,104.6551366
0.745984828,14.2,39.61273333,103.0254517,106.5560076
0.751647103,17.4,8.572413333,80.80419002,84.19826277
0.751634689,17.4,1.627926667,77.10545101,79.47101595
0.753383464,18.3,0,75.34001649,78.01103886
