Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.751438077,10.2,5.779883333,81.52503033,81.15848735
0.751158162,10.1,8.36539,83.62377028,83.51811995
0.751194319,10.1,12.54369667,86.62568067,87.20386477
0.751483181,10.1,15.90735,88.50234627,90.1467681
0.751908262,10.1,17.21688333,89.74980951,91.26334118
0.752181112,10,17.97073,90.23534205,91.95421235
0.752721115,10,17.63431,90.16640705,91.6068205
0.754267011,9.9,17.65769,89.90910055,91.53402571
0.755140316,9.9,16.72675333,89.54980134,90.63063949
0.755789755,10,15.28305,88.12154669,89.24466863
0.755764376,10,12.05424,86.16537112,86.3962497
0.755919677,10.1,8.9261,83.8027016,83.56913556
0.755753639,10.1,5.43677,81.40707875,80.50381544
0.755793124,10.1,2.282296667,78.43443234,77.71498085
0.75610008,10.1,0,75.5503381,75.67126617
0.759127009,10.1,0,75.42604892,75.38898212
0.761254497,10.1,0,75.52587747,75.1905777
0.762666896,9.9,0,75.63893399,75.16031895
0.762656687,9.9,0,75.0821532,75.161271
0.762686309,10,0,75.10961635,75.1077795
0.76267454,10,0,75.25948622,75.10887707
0.76280107,10.4,0,75.01944129,74.8941609
0.762869634,10.4,0,74.98289484,74.88776685
0.763307238,10.6,0,75.08494479,74.74549885
0.763171337,10.6,0,74.74922823,74.75817264
0.763187867,11,0,74.66048899,74.55371489
0.763018481,11,0,74.76843077,74.56951142
0.763183986,11.5,0,74.78691327,74.30043146
0.763700766,11.5,0,74.59559579,74.25223785
0.763755934,11.9,0,74.79631016,74.04417683
0.763620827,11.9,0,74.55774128,74.05677653
0.763722295,12.3,0,74.7226741,73.84439764
0.763544426,12.3,0,74.40113799,73.86098526
0.763580823,12.1,0,74.52354029,73.95904907
0.763462359,12.1,0,74.09404641,73.97009678
0.763435106,12.5,0,74.67011385,73.76972205
0.76347971,12.5,0,74.82608719,73.76556241
0.763329476,12.6,0,74.86558621,73.7288438
0.76359195,12.6,0,74.86951447,73.70436616
0.763547248,12.1,0,74.27841051,73.96218025
0.763720533,12.1,0,74.68559407,73.94602011
0.764007522,12.6,0,74.88625716,73.66561089
0.764038137,12.6,0,74.77624565,73.66275579
0.764270807,13.7,0,74.60062064,73.08303796
0.764215989,13.7,0,74.52544619,73.08815016
0.764034557,14.4,0,74.67318343,72.74996666
0.764254407,14.4,0,74.55200466,72.72946395
0.763935412,13.9,0,74.75147209,73.01285797
0.764150067,13.9,0,74.82006516,72.99283976
0.764012105,13.4,0,74.83254246,73.25935101
0.764129879,13.4,0,74.82084086,73.24836775
0.764486072,13.5,0,74.87440288,73.16442098
0.764595973,13.5,0,74.81341345,73.15417193
0.764651589,13.8,0,74.86924359,72.9967981
0.764613682,13.8,0,74.87759416,73.00033319
0.764564592,14.2,0,74.83186058,72.80199503
0.764508797,14.2,0,74.86286643,72.80719833
0.764570282,14.8,0,75.08445742,72.49709
0.764514072,14.8,0,74.8037327,72.502332
0.764336999,16.1,0,74.70046652,71.85936765
0.764243173,16.1,0,74.30203195,71.86811767
0.763779287,16.4,0,74.01623732,71.75919141
0.761455249,16.4,0,74.57045532,71.97592549
0.757676494,15.9,0,74.77887867,72.58196826
0.755452849,15.9,0,74.76671994,72.78934
0.752451438,15.8,0,75.29770647,73.11997338
0.749585857,15.8,0,75.56896997,73.38721048
0.748030212,16.4,0,75.10459504,73.22791179
0.746128717,16.4,0,75.24619291,73.4052406
0.744380031,17.3,0.862233333,76.67090431,73.8730416
0.743946947,17.3,4.25618,79.33153613,76.91001842
0.744134976,18.1,8.140796667,82.65598477,79.91646234
0.744079701,18.1,11.19598,84.98285887,82.61910422
0.744028874,18.8,14.41109667,87.079725,85.10743641
0.743943418,18.8,18.0529,89.36866139,88.33083225
0.7438818,19.9,22.01439333,91.66760882,91.27624652
0.744014967,19.9,25.30761333,94.69141836,94.17148243
0.744264219,19.7,28.16463,96.90806187,96.77221737
0.744484881,19.7,30.10781,99.66852464,98.46731435
0.744370867,20,31.91785667,101.9109211,99.92388888
0.744412263,20,33.60088667,104.9542411,101.4060118
0.744411487,20.1,35.16159,106.6361997,102.7333336
0.744253205,20.1,36.96956333,108.5099732,104.3443931
0.744054294,20,39.56186667,109.89112,106.7024724
0.744156868,20,41.80378667,112.2132723,108.672346
0.744120534,20.2,44.12657333,114.1809125,110.6251145
0.744128494,20.2,46.36284667,115.5541185,112.598826
0.744078562,21.3,48.82627333,117.2778482,114.2204752
0.744133065,21.3,51.02426333,118.4419138,116.156045
